MAC_ID,longtitude and latitude,Date,OS
14195," 43.075098,-87.880724", Tue Oct 30 2018 17:19:30,Apple
6136," 43.077810,-87.884026", Tue Oct 30 2018 16:33:30,Android
8306," 43.079327,-87.881639", Tue Oct 30 2018 13:22:30,Apple
1344," 43.080449,-87.883331", Tue Oct 30 2018 13:06:30,Android
8486," 43.080898,-87.883425", Tue Oct 30 2018 12:02:30,Apple
8546," 43.077969,-87.881269", Tue Oct 30 2018 14:23:30,Apple
7832," 43.076202,-87.879571", Tue Oct 30 2018 08:57:30,Android
10695," 43.075626,-87.882559", Tue Oct 30 2018 18:41:30,Apple
9668," 43.079498,-87.884566", Tue Oct 30 2018 20:06:30,Apple
13954," 43.081357,-87.880612", Tue Oct 30 2018 09:12:30,Apple
10477," 43.080895,-87.882965", Tue Oct 30 2018 16:14:30,Apple
2703," 43.076251,-87.877836", Tue Oct 30 2018 11:13:30,Android
854," 43.075029,-87.880713", Tue Oct 30 2018 18:07:30,Android
5916," 43.075920,-87.884305", Tue Oct 30 2018 20:10:30,Android
1254," 43.075880,-87.881513", Tue Oct 30 2018 11:56:30,Android
10548," 43.077301,-87.879518", Tue Oct 30 2018 16:47:30,Apple
3526," 43.080708,-87.881161", Tue Oct 30 2018 12:25:30,Android
4599," 43.076720,-87.878339", Tue Oct 30 2018 19:18:30,Android
3918," 43.076045,-87.879280", Tue Oct 30 2018 11:36:30,Android
6515," 43.080317,-87.883304", Tue Oct 30 2018 19:54:30,Android
11958," 43.080879,-87.884339", Tue Oct 30 2018 16:25:30,Apple
4469," 43.080345,-87.882967", Tue Oct 30 2018 19:11:30,Android
2895," 43.075922,-87.881555", Tue Oct 30 2018 14:35:30,Android
8597," 43.079971,-87.877826", Tue Oct 30 2018 20:12:30,Apple
13273," 43.080729,-87.878795", Tue Oct 30 2018 20:18:30,Apple
6467," 43.075961,-87.883999", Tue Oct 30 2018 20:24:30,Android
8893," 43.081315,-87.880184", Tue Oct 30 2018 12:39:30,Apple
12195," 43.078067,-87.882543", Tue Oct 30 2018 16:45:30,Apple
9968," 43.079077,-87.880814", Tue Oct 30 2018 08:45:30,Apple
7992," 43.081602,-87.883956", Tue Oct 30 2018 12:06:30,Android
11040," 43.077958,-87.879297", Tue Oct 30 2018 15:50:30,Apple
7270," 43.077408,-87.883399", Tue Oct 30 2018 18:22:30,Android
10250," 43.078349,-87.882534", Tue Oct 30 2018 13:09:30,Apple
2934," 43.079996,-87.879394", Tue Oct 30 2018 16:12:30,Android
6874," 43.078013,-87.883335", Tue Oct 30 2018 12:04:30,Android
347," 43.080479,-87.878397", Tue Oct 30 2018 07:07:30,Android
11225," 43.076509,-87.879879", Tue Oct 30 2018 10:32:30,Apple
4742," 43.079986,-87.884868", Tue Oct 30 2018 13:14:30,Android
14959," 43.077442,-87.878644", Tue Oct 30 2018 16:48:30,Apple
14085," 43.075015,-87.880430", Tue Oct 30 2018 10:36:30,Apple
841," 43.076762,-87.881248", Tue Oct 30 2018 18:55:30,Android
7975," 43.076730,-87.883891", Tue Oct 30 2018 07:27:30,Android
14952," 43.077676,-87.878953", Tue Oct 30 2018 07:06:30,Apple
1885," 43.077997,-87.885033", Tue Oct 30 2018 08:58:30,Android
2455," 43.080113,-87.881411", Tue Oct 30 2018 14:10:30,Android
12652," 43.075889,-87.883017", Tue Oct 30 2018 18:28:30,Apple
10053," 43.077995,-87.879965", Tue Oct 30 2018 18:23:30,Apple
413," 43.078123,-87.879466", Tue Oct 30 2018 09:03:30,Android
13015," 43.077539,-87.878569", Tue Oct 30 2018 15:19:30,Apple
6587," 43.075470,-87.883884", Tue Oct 30 2018 17:40:30,Android
14452," 43.076432,-87.883759", Tue Oct 30 2018 16:11:30,Apple
12185," 43.076579,-87.881843", Tue Oct 30 2018 20:56:30,Apple
9773," 43.076503,-87.879765", Tue Oct 30 2018 16:37:30,Apple
11810," 43.080194,-87.881469", Tue Oct 30 2018 15:37:30,Apple
10801," 43.079954,-87.878912", Tue Oct 30 2018 15:44:30,Apple
14936," 43.076602,-87.881868", Tue Oct 30 2018 12:31:30,Apple
14700," 43.081082,-87.878193", Tue Oct 30 2018 17:21:30,Apple
11540," 43.080709,-87.880812", Tue Oct 30 2018 08:22:30,Apple
6151," 43.077254,-87.878161", Tue Oct 30 2018 17:03:30,Android
11267," 43.081048,-87.881902", Tue Oct 30 2018 20:47:30,Apple
4834," 43.081122,-87.880881", Tue Oct 30 2018 13:54:30,Android
8204," 43.075164,-87.883041", Tue Oct 30 2018 10:43:30,Android
3330," 43.076561,-87.882454", Tue Oct 30 2018 12:10:30,Android
10891," 43.078880,-87.877802", Tue Oct 30 2018 20:16:30,Apple
5196," 43.081067,-87.882116", Tue Oct 30 2018 08:56:30,Android
11174," 43.080504,-87.883297", Tue Oct 30 2018 20:56:30,Apple
12378," 43.077235,-87.884010", Tue Oct 30 2018 10:32:30,Apple
14547," 43.080332,-87.883840", Tue Oct 30 2018 13:13:30,Apple
2329," 43.081692,-87.882983", Tue Oct 30 2018 15:05:30,Android
4306," 43.076774,-87.882085", Tue Oct 30 2018 16:52:30,Android
1386," 43.075409,-87.884121", Tue Oct 30 2018 15:35:30,Android
2050," 43.080519,-87.881849", Tue Oct 30 2018 18:08:30,Android
1804," 43.080617,-87.878782", Tue Oct 30 2018 13:23:30,Android
10070," 43.081441,-87.882439", Tue Oct 30 2018 18:21:30,Apple
5310," 43.078014,-87.879704", Tue Oct 30 2018 12:14:30,Android
3717," 43.080140,-87.884450", Tue Oct 30 2018 08:43:30,Android
4887," 43.078061,-87.883858", Tue Oct 30 2018 07:08:30,Android
11292," 43.080556,-87.882129", Tue Oct 30 2018 16:53:30,Apple
3595," 43.079598,-87.883420", Tue Oct 30 2018 19:43:30,Android
451," 43.075202,-87.880366", Tue Oct 30 2018 12:52:30,Android
1315," 43.081715,-87.881572", Tue Oct 30 2018 17:48:30,Android
11385," 43.081303,-87.883942", Tue Oct 30 2018 10:28:30,Apple
4447," 43.077896,-87.880195", Tue Oct 30 2018 12:55:30,Android
6326," 43.078046,-87.882574", Tue Oct 30 2018 15:28:30,Android
1834," 43.076135,-87.882074", Tue Oct 30 2018 15:05:30,Android
5788," 43.077411,-87.880559", Tue Oct 30 2018 11:20:30,Android
2338," 43.075808,-87.878974", Tue Oct 30 2018 11:50:30,Android
9450," 43.078322,-87.883143", Tue Oct 30 2018 19:09:30,Apple
4955," 43.080961,-87.880205", Tue Oct 30 2018 16:10:30,Android
6738," 43.080095,-87.883791", Tue Oct 30 2018 12:11:30,Android
593," 43.075698,-87.878249", Tue Oct 30 2018 19:52:30,Android
5197," 43.080372,-87.880953", Tue Oct 30 2018 18:09:30,Android
14812," 43.075496,-87.879694", Tue Oct 30 2018 18:12:30,Apple
2736," 43.076026,-87.879219", Tue Oct 30 2018 08:03:30,Android
3648," 43.076360,-87.881457", Tue Oct 30 2018 15:47:30,Android
4133," 43.081329,-87.878543", Tue Oct 30 2018 14:59:30,Android
2013," 43.077214,-87.878939", Tue Oct 30 2018 13:07:30,Android
3336," 43.078921,-87.878155", Tue Oct 30 2018 17:24:30,Android
8957," 43.080080,-87.884298", Tue Oct 30 2018 12:05:30,Apple
13950," 43.075069,-87.883598", Tue Oct 30 2018 19:21:30,Apple
2669," 43.081291,-87.881490", Tue Oct 30 2018 10:29:30,Android
8434," 43.076823,-87.883726", Tue Oct 30 2018 12:21:30,Apple
6744," 43.077364,-87.884640", Tue Oct 30 2018 17:04:30,Android
9632," 43.076585,-87.884182", Tue Oct 30 2018 14:34:30,Apple
14623," 43.078403,-87.880916", Tue Oct 30 2018 20:15:30,Apple
9436," 43.079494,-87.881019", Tue Oct 30 2018 13:05:30,Apple
12560," 43.078504,-87.883242", Tue Oct 30 2018 17:04:30,Apple
4917," 43.076089,-87.883055", Tue Oct 30 2018 10:51:30,Android
12808," 43.078925,-87.884819", Tue Oct 30 2018 19:38:30,Apple
2662," 43.076543,-87.882050", Tue Oct 30 2018 15:54:30,Android
4583," 43.074843,-87.880318", Tue Oct 30 2018 08:44:30,Android
391," 43.079135,-87.879730", Tue Oct 30 2018 17:15:30,Android
13213," 43.081412,-87.879723", Tue Oct 30 2018 16:47:30,Apple
1711," 43.076404,-87.880260", Tue Oct 30 2018 20:12:30,Android
256," 43.081664,-87.878058", Tue Oct 30 2018 20:48:30,Android
11319," 43.076675,-87.882405", Tue Oct 30 2018 11:17:30,Apple
7131," 43.081200,-87.880432", Tue Oct 30 2018 13:55:30,Android
13162," 43.076766,-87.884902", Tue Oct 30 2018 13:36:30,Apple
9234," 43.077765,-87.882976", Tue Oct 30 2018 15:40:30,Apple
9562," 43.076433,-87.880816", Tue Oct 30 2018 07:04:30,Apple
9929," 43.079503,-87.883704", Tue Oct 30 2018 19:22:30,Apple
8595," 43.077304,-87.883355", Tue Oct 30 2018 11:57:30,Apple
8397," 43.078298,-87.879962", Tue Oct 30 2018 12:09:30,Apple
8610," 43.077496,-87.882020", Tue Oct 30 2018 13:31:30,Apple
5721," 43.079213,-87.880321", Tue Oct 30 2018 18:54:30,Android
6796," 43.075194,-87.884837", Tue Oct 30 2018 18:14:30,Android
6047," 43.081685,-87.881936", Tue Oct 30 2018 10:43:30,Android
12135," 43.081256,-87.881317", Tue Oct 30 2018 15:32:30,Apple
8583," 43.079657,-87.884086", Tue Oct 30 2018 13:01:30,Apple
10844," 43.081240,-87.880000", Tue Oct 30 2018 19:19:30,Apple
3174," 43.081624,-87.884802", Tue Oct 30 2018 19:06:30,Android
1957," 43.075027,-87.880105", Tue Oct 30 2018 10:44:30,Android
5717," 43.080280,-87.883833", Tue Oct 30 2018 11:21:30,Android
969," 43.079260,-87.881060", Tue Oct 30 2018 14:48:30,Android
1695," 43.079464,-87.879489", Tue Oct 30 2018 15:15:30,Android
13704," 43.077474,-87.884321", Tue Oct 30 2018 07:21:30,Apple
4967," 43.077688,-87.882340", Tue Oct 30 2018 09:06:30,Android
9078," 43.079974,-87.882762", Tue Oct 30 2018 14:16:30,Apple
8278," 43.075021,-87.883164", Tue Oct 30 2018 15:55:30,Apple
9771," 43.076958,-87.883928", Tue Oct 30 2018 08:07:30,Apple
7246," 43.075028,-87.882801", Tue Oct 30 2018 13:41:30,Android
8277," 43.075681,-87.883353", Tue Oct 30 2018 13:19:30,Apple
10407," 43.078014,-87.883808", Tue Oct 30 2018 19:07:30,Apple
10448," 43.077917,-87.879514", Tue Oct 30 2018 15:44:30,Apple
10471," 43.077783,-87.883199", Tue Oct 30 2018 12:56:30,Apple
10586," 43.080824,-87.882834", Tue Oct 30 2018 20:06:30,Apple
7998," 43.075717,-87.884853", Tue Oct 30 2018 11:22:30,Android
4545," 43.079276,-87.879730", Tue Oct 30 2018 07:13:30,Android
5547," 43.078897,-87.884323", Tue Oct 30 2018 11:51:30,Android
11181," 43.075851,-87.884005", Tue Oct 30 2018 13:51:30,Apple
12644," 43.077458,-87.884208", Tue Oct 30 2018 16:16:30,Apple
10373," 43.079556,-87.884994", Tue Oct 30 2018 19:10:30,Apple
10159," 43.074857,-87.883263", Tue Oct 30 2018 15:32:30,Apple
12976," 43.075531,-87.878247", Tue Oct 30 2018 12:26:30,Apple
4070," 43.075992,-87.884218", Tue Oct 30 2018 09:27:30,Android
4774," 43.077308,-87.883647", Tue Oct 30 2018 13:13:30,Android
2914," 43.079860,-87.880450", Tue Oct 30 2018 07:23:30,Android
1692," 43.079249,-87.884731", Tue Oct 30 2018 13:38:30,Android
11746," 43.076114,-87.884367", Tue Oct 30 2018 15:40:30,Apple
11245," 43.080444,-87.882089", Tue Oct 30 2018 17:57:30,Apple
1537," 43.076320,-87.883277", Tue Oct 30 2018 17:19:30,Android
5074," 43.081117,-87.883842", Tue Oct 30 2018 17:53:30,Android
3697," 43.081274,-87.884044", Tue Oct 30 2018 17:28:30,Android
2010," 43.077429,-87.878769", Tue Oct 30 2018 15:03:30,Android
3286," 43.081585,-87.883972", Tue Oct 30 2018 10:17:30,Android
4280," 43.079623,-87.884378", Tue Oct 30 2018 17:22:30,Android
771," 43.077395,-87.882415", Tue Oct 30 2018 17:06:30,Android
5660," 43.076245,-87.885071", Tue Oct 30 2018 20:15:30,Android
9487," 43.077504,-87.882225", Tue Oct 30 2018 14:14:30,Apple
8918," 43.081243,-87.883396", Tue Oct 30 2018 12:52:30,Apple
262," 43.079449,-87.882894", Tue Oct 30 2018 10:56:30,Android
13030," 43.076404,-87.881898", Tue Oct 30 2018 17:45:30,Apple
6995," 43.080909,-87.884435", Tue Oct 30 2018 10:16:30,Android
14062," 43.080116,-87.881459", Tue Oct 30 2018 12:49:30,Apple
7122," 43.076071,-87.884548", Tue Oct 30 2018 12:14:30,Android
8245," 43.075458,-87.884790", Tue Oct 30 2018 13:35:30,Android
6182," 43.078724,-87.881993", Tue Oct 30 2018 10:50:30,Android
8377," 43.080929,-87.882761", Tue Oct 30 2018 14:25:30,Apple
9369," 43.078020,-87.883904", Tue Oct 30 2018 17:45:30,Apple
7325," 43.077847,-87.882485", Tue Oct 30 2018 08:32:30,Android
1522," 43.077854,-87.882466", Tue Oct 30 2018 14:13:30,Android
2531," 43.081713,-87.882035", Tue Oct 30 2018 08:51:30,Android
11274," 43.077705,-87.879104", Tue Oct 30 2018 15:42:30,Apple
12026," 43.075759,-87.880125", Tue Oct 30 2018 10:46:30,Apple
13385," 43.078397,-87.882461", Tue Oct 30 2018 16:20:30,Apple
7229," 43.075131,-87.878375", Tue Oct 30 2018 10:33:30,Android
2669," 43.079952,-87.879706", Tue Oct 30 2018 10:54:30,Android
11317," 43.076184,-87.880927", Tue Oct 30 2018 17:07:30,Apple
8392," 43.079683,-87.878765", Tue Oct 30 2018 15:23:30,Apple
2519," 43.076425,-87.881309", Tue Oct 30 2018 19:28:30,Android
12087," 43.077070,-87.881314", Tue Oct 30 2018 07:30:30,Apple
11647," 43.078821,-87.880081", Tue Oct 30 2018 11:41:30,Apple
13265," 43.080458,-87.880762", Tue Oct 30 2018 18:49:30,Apple
11457," 43.081495,-87.877961", Tue Oct 30 2018 15:33:30,Apple
142," 43.081612,-87.884618", Tue Oct 30 2018 18:09:30,Android
3789," 43.075534,-87.884481", Tue Oct 30 2018 11:24:30,Android
11315," 43.075686,-87.880970", Tue Oct 30 2018 11:43:30,Apple
2281," 43.077271,-87.878181", Tue Oct 30 2018 20:52:30,Android
4530," 43.076258,-87.883362", Tue Oct 30 2018 10:50:30,Android
7564," 43.078968,-87.883038", Tue Oct 30 2018 13:33:30,Android
7996," 43.074817,-87.883715", Tue Oct 30 2018 11:50:30,Android
10558," 43.076028,-87.881510", Tue Oct 30 2018 17:36:30,Apple
13416," 43.077303,-87.879256", Tue Oct 30 2018 18:40:30,Apple
1020," 43.080861,-87.880198", Tue Oct 30 2018 20:16:30,Android
12918," 43.076770,-87.880571", Tue Oct 30 2018 07:36:30,Apple
8583," 43.074768,-87.881354", Tue Oct 30 2018 11:42:30,Apple
1767," 43.076506,-87.884990", Tue Oct 30 2018 10:42:30,Android
10362," 43.076171,-87.882211", Tue Oct 30 2018 19:08:30,Apple
13905," 43.075141,-87.880789", Tue Oct 30 2018 11:21:30,Apple
4915," 43.077222,-87.878260", Tue Oct 30 2018 08:14:30,Android
12549," 43.080734,-87.878284", Tue Oct 30 2018 09:41:30,Apple
2176," 43.081609,-87.881659", Tue Oct 30 2018 10:37:30,Android
9268," 43.076832,-87.884608", Tue Oct 30 2018 11:47:30,Apple
9644," 43.079009,-87.881187", Tue Oct 30 2018 17:46:30,Apple
11165," 43.079710,-87.878706", Tue Oct 30 2018 11:31:30,Apple
8037," 43.076892,-87.879091", Tue Oct 30 2018 16:57:30,Android
9098," 43.080120,-87.878739", Tue Oct 30 2018 16:46:30,Apple
3652," 43.081282,-87.878290", Tue Oct 30 2018 20:32:30,Android
184," 43.078963,-87.879509", Tue Oct 30 2018 17:35:30,Android
13695," 43.077522,-87.883099", Tue Oct 30 2018 07:13:30,Apple
9729," 43.081370,-87.884598", Tue Oct 30 2018 09:27:30,Apple
1964," 43.076851,-87.882644", Tue Oct 30 2018 14:47:30,Android
1622," 43.081710,-87.883460", Tue Oct 30 2018 13:38:30,Android
12446," 43.079620,-87.880215", Tue Oct 30 2018 09:32:30,Apple
4138," 43.079287,-87.877906", Tue Oct 30 2018 09:15:30,Android
10987," 43.076598,-87.881045", Tue Oct 30 2018 19:13:30,Apple
6351," 43.079128,-87.883958", Tue Oct 30 2018 20:05:30,Android
12898," 43.074996,-87.882209", Tue Oct 30 2018 07:29:30,Apple
3041," 43.077606,-87.884090", Tue Oct 30 2018 18:02:30,Android
6360," 43.076120,-87.881306", Tue Oct 30 2018 20:04:30,Android
9188," 43.081161,-87.882647", Tue Oct 30 2018 15:59:30,Apple
11212," 43.077933,-87.882162", Tue Oct 30 2018 07:24:30,Apple
3937," 43.075132,-87.884662", Tue Oct 30 2018 15:57:30,Android
341," 43.075075,-87.884528", Tue Oct 30 2018 19:38:30,Android
5137," 43.075224,-87.883775", Tue Oct 30 2018 11:43:30,Android
11104," 43.074779,-87.878461", Tue Oct 30 2018 12:47:30,Apple
11840," 43.076829,-87.881693", Tue Oct 30 2018 15:10:30,Apple
8663," 43.075976,-87.881627", Tue Oct 30 2018 20:53:30,Apple
4610," 43.079735,-87.880126", Tue Oct 30 2018 16:25:30,Android
10194," 43.078024,-87.884511", Tue Oct 30 2018 18:51:30,Apple
5503," 43.077898,-87.879089", Tue Oct 30 2018 10:38:30,Android
6397," 43.075234,-87.882107", Tue Oct 30 2018 13:13:30,Android
2526," 43.077138,-87.883668", Tue Oct 30 2018 07:53:30,Android
11086," 43.076739,-87.880015", Tue Oct 30 2018 12:13:30,Apple
2357," 43.081012,-87.878926", Tue Oct 30 2018 14:33:30,Android
14694," 43.077323,-87.883606", Tue Oct 30 2018 18:17:30,Apple
11998," 43.081198,-87.881597", Tue Oct 30 2018 09:40:30,Apple
12226," 43.076064,-87.881616", Tue Oct 30 2018 11:47:30,Apple
8135," 43.075343,-87.881158", Tue Oct 30 2018 07:09:30,Android
14315," 43.076642,-87.883136", Tue Oct 30 2018 10:08:30,Apple
3384," 43.076143,-87.884472", Tue Oct 30 2018 16:28:30,Android
2806," 43.080051,-87.881919", Tue Oct 30 2018 17:10:30,Android
11836," 43.077832,-87.879084", Tue Oct 30 2018 13:51:30,Apple
8845," 43.079784,-87.878013", Tue Oct 30 2018 16:45:30,Apple
7991," 43.075807,-87.882685", Tue Oct 30 2018 19:32:30,Android
5418," 43.078845,-87.884969", Tue Oct 30 2018 14:46:30,Android
13329," 43.076669,-87.882889", Tue Oct 30 2018 17:24:30,Apple
1071," 43.079044,-87.878354", Tue Oct 30 2018 20:19:30,Android
12290," 43.078023,-87.877796", Tue Oct 30 2018 09:16:30,Apple
5062," 43.080811,-87.884269", Tue Oct 30 2018 13:56:30,Android
7208," 43.078815,-87.883237", Tue Oct 30 2018 19:26:30,Android
7562," 43.075591,-87.881695", Tue Oct 30 2018 11:23:30,Android
10871," 43.079736,-87.883451", Tue Oct 30 2018 08:01:30,Apple
1709," 43.077121,-87.880456", Tue Oct 30 2018 12:12:30,Android
4771," 43.075525,-87.884302", Tue Oct 30 2018 09:36:30,Android
3899," 43.076791,-87.879280", Tue Oct 30 2018 16:42:30,Android
13862," 43.075542,-87.878676", Tue Oct 30 2018 19:24:30,Apple
11841," 43.079461,-87.881375", Tue Oct 30 2018 18:17:30,Apple
5496," 43.080139,-87.878905", Tue Oct 30 2018 15:58:30,Android
13444," 43.077001,-87.880643", Tue Oct 30 2018 17:56:30,Apple
1229," 43.076008,-87.884291", Tue Oct 30 2018 16:17:30,Android
179," 43.075536,-87.879592", Tue Oct 30 2018 13:32:30,Android
1359," 43.079619,-87.883092", Tue Oct 30 2018 20:54:30,Android
8831," 43.078290,-87.884899", Tue Oct 30 2018 17:57:30,Apple
8840," 43.074885,-87.879335", Tue Oct 30 2018 12:42:30,Apple
9914," 43.079388,-87.881747", Tue Oct 30 2018 17:02:30,Apple
12038," 43.080109,-87.878304", Tue Oct 30 2018 09:32:30,Apple
8372," 43.080317,-87.881229", Tue Oct 30 2018 18:27:30,Apple
14583," 43.076895,-87.879613", Tue Oct 30 2018 14:03:30,Apple
7918," 43.081621,-87.881724", Tue Oct 30 2018 07:27:30,Android
14725," 43.081304,-87.880342", Tue Oct 30 2018 11:20:30,Apple
4098," 43.078340,-87.881017", Tue Oct 30 2018 17:19:30,Android
13567," 43.081119,-87.880374", Tue Oct 30 2018 16:45:30,Apple
2908," 43.077954,-87.884035", Tue Oct 30 2018 07:33:30,Android
141," 43.078179,-87.884304", Tue Oct 30 2018 19:22:30,Android
4868," 43.081518,-87.880059", Tue Oct 30 2018 08:52:30,Android
7104," 43.077241,-87.878045", Tue Oct 30 2018 10:24:30,Android
14252," 43.075306,-87.880588", Tue Oct 30 2018 09:38:30,Apple
5106," 43.077209,-87.883976", Tue Oct 30 2018 16:42:30,Android
13007," 43.075375,-87.883968", Tue Oct 30 2018 13:08:30,Apple
12146," 43.077142,-87.883916", Tue Oct 30 2018 07:52:30,Apple
5854," 43.080257,-87.881939", Tue Oct 30 2018 08:45:30,Android
9909," 43.078717,-87.878374", Tue Oct 30 2018 07:32:30,Apple
5408," 43.078256,-87.881551", Tue Oct 30 2018 10:24:30,Android
13455," 43.076120,-87.879954", Tue Oct 30 2018 19:04:30,Apple
12438," 43.077878,-87.881630", Tue Oct 30 2018 08:37:30,Apple
9357," 43.078345,-87.880828", Tue Oct 30 2018 15:12:30,Apple
14805," 43.074975,-87.878091", Tue Oct 30 2018 19:25:30,Apple
11447," 43.080393,-87.879970", Tue Oct 30 2018 13:25:30,Apple
3554," 43.078927,-87.884956", Tue Oct 30 2018 11:59:30,Android
10052," 43.081586,-87.881306", Tue Oct 30 2018 18:27:30,Apple
5581," 43.076968,-87.882937", Tue Oct 30 2018 12:42:30,Android
12451," 43.080777,-87.883240", Tue Oct 30 2018 20:32:30,Apple
5273," 43.075037,-87.879825", Tue Oct 30 2018 07:41:30,Android
6266," 43.080052,-87.878849", Tue Oct 30 2018 10:24:30,Android
12347," 43.081627,-87.878300", Tue Oct 30 2018 12:30:30,Apple
4506," 43.076040,-87.879031", Tue Oct 30 2018 09:06:30,Android
8504," 43.075203,-87.882433", Tue Oct 30 2018 18:54:30,Apple
4091," 43.076520,-87.881395", Tue Oct 30 2018 08:14:30,Android
10771," 43.076508,-87.877906", Tue Oct 30 2018 15:52:30,Apple
14479," 43.080310,-87.878571", Tue Oct 30 2018 18:59:30,Apple
4562," 43.081847,-87.878266", Tue Oct 30 2018 11:24:30,Android
2852," 43.077770,-87.882947", Tue Oct 30 2018 10:21:30,Android
3463," 43.078855,-87.881814", Tue Oct 30 2018 13:58:30,Android
5944," 43.077037,-87.884216", Tue Oct 30 2018 07:44:30,Android
13068," 43.079949,-87.883298", Tue Oct 30 2018 10:09:30,Apple
10993," 43.076420,-87.882255", Tue Oct 30 2018 20:04:30,Apple
8650," 43.075351,-87.881572", Tue Oct 30 2018 15:08:30,Apple
2433," 43.080613,-87.879520", Tue Oct 30 2018 13:50:30,Android
11974," 43.075723,-87.880831", Tue Oct 30 2018 18:41:30,Apple
13090," 43.077320,-87.883647", Tue Oct 30 2018 13:45:30,Apple
1312," 43.081347,-87.880633", Tue Oct 30 2018 18:26:30,Android
2424," 43.076419,-87.879562", Tue Oct 30 2018 07:42:30,Android
9154," 43.080331,-87.883349", Tue Oct 30 2018 08:41:30,Apple
11583," 43.075403,-87.879499", Tue Oct 30 2018 19:16:30,Apple
4590," 43.080862,-87.884804", Tue Oct 30 2018 10:25:30,Android
9512," 43.079991,-87.884969", Tue Oct 30 2018 19:59:30,Apple
2191," 43.080299,-87.881013", Tue Oct 30 2018 12:26:30,Android
12938," 43.078591,-87.879849", Tue Oct 30 2018 13:21:30,Apple
9924," 43.074967,-87.882163", Tue Oct 30 2018 07:11:31,Apple
5092," 43.075505,-87.878835", Tue Oct 30 2018 15:56:31,Android
12466," 43.078058,-87.883756", Tue Oct 30 2018 18:33:31,Apple
13270," 43.078131,-87.883966", Tue Oct 30 2018 07:12:31,Apple
12730," 43.081809,-87.878660", Tue Oct 30 2018 09:57:31,Apple
10626," 43.078560,-87.883693", Tue Oct 30 2018 08:22:31,Apple
12799," 43.077980,-87.882430", Tue Oct 30 2018 13:21:31,Apple
3099," 43.077928,-87.880108", Tue Oct 30 2018 13:23:31,Android
2683," 43.074918,-87.881127", Tue Oct 30 2018 20:59:31,Android
